t,X,Y,Z
1.496658,0.039062,-0.054688,0.984375
1.496984,0.023438,-0.046875,0.960938
1.49731,0.039062,-0.03125,1.054688
1.497636,0.070312,-0.078125,0.96875
1.497962,0.023438,-0.070312,0.992188
1.498288,0.054688,-0.070312,1.023438
1.498614,0.007812,-0.0625,0.976562
1.49894,0.015625,-0.078125,0.953125
1.499266,0.023438,-0.101562,1.007812
1.499591,0.0625,-0.070312,1.0
1.499917,0.046875,-0.054688,0.992188
1.500243,0.015625,-0.070312,0.976562
1.500569,0.0,-0.0625,1.0
1.500895,0.046875,-0.054688,0.984375
1.501221,0.023438,-0.054688,0.992188
1.501547,0.023438,-0.054688,0.984375
1.501873,0.0,-0.078125,0.992188
1.502199,0.046875,-0.085938,0.96875
1.502525,0.007812,-0.09375,1.007812
1.502851,0.046875,-0.0625,0.992188
1.503177,0.015625,-0.046875,1.0
1.503503,0.03125,-0.070312,0.96875
1.503828,0.039062,-0.078125,1.0
1.504154,0.023438,-0.085938,0.992188
1.50448,0.03125,-0.039062,1.0
1.504806,0.070312,-0.101562,0.953125
1.505132,0.039062,-0.109375,0.992188
1.505458,0.054688,-0.0625,1.015625
1.505784,0.015625,-0.0625,0.976562
1.50611,0.007812,-0.101562,0.96875
1.506436,0.03125,-0.054688,0.992188
1.506762,0.039062,-0.078125,0.945312
1.507088,0.054688,-0.09375,1.0
1.507414,0.03125,-0.039062,0.9375
1.50774,0.039062,-0.054688,0.96875
1.508066,0.039062,-0.039062,1.023438
1.508391,0.0,-0.023438,1.0
1.508717,0.0625,-0.054688,0.984375
1.509043,0.085938,-0.0625,1.03125
1.509369,0.03125,-0.0625,0.976562
1.509695,0.046875,-0.085938,0.992188
1.510021,0.054688,-0.0625,1.023438
1.510347,0.039062,-0.109375,1.007812
1.510673,0.046875,-0.085938,0.960938
1.510999,0.007812,-0.0625,0.96875
1.511325,0.054688,-0.078125,0.96875
1.511651,0.015625,-0.109375,0.96875
1.511977,0.054688,-0.101562,0.945312
1.512303,0.015625,-0.046875,0.921875
1.512629,0.039062,-0.070312,0.953125
1.512954,0.0625,-0.085938,0.992188
1.51328,0.039062,-0.0625,0.984375
1.513606,0.046875,-0.078125,0.929688
1.513932,0.070312,-0.078125,0.953125
1.514258,0.046875,-0.070312,1.0
1.514584,0.054688,-0.039062,0.992188
1.51491,0.0,-0.070312,1.0
1.515236,0.039062,-0.0625,0.9375
1.515562,0.046875,-0.070312,0.960938
1.515888,0.039062,-0.101562,0.984375
1.516214,0.0,-0.046875,0.96875
1.51654,0.039062,-0.0625,0.945312
1.516866,0.0625,-0.070312,1.0
1.517192,0.046875,-0.125,0.992188
1.517517,0.015625,-0.078125,1.007812
1.517843,0.007812,-0.054688,0.96875
1.518169,0.046875,-0.125,0.992188
1.518495,0.0625,-0.054688,0.953125
1.518821,0.0625,-0.109375,1.007812
1.519147,0.054688,-0.070312,0.992188
1.519473,0.054688,-0.09375,0.992188
1.519799,0.054688,-0.078125,0.960938
1.520125,0.023438,-0.046875,0.945312
1.520451,0.039062,-0.0625,0.960938
1.520777,0.046875,-0.0625,0.945312
1.521103,0.0,-0.0625,0.945312
1.521429,0.015625,-0.070312,0.976562
1.521755,0.054688,-0.085938,0.984375
1.52208,0.015625,-0.0625,0.945312
1.522406,0.023438,-0.070312,0.984375
1.522732,0.039062,-0.070312,0.984375
1.523058,0.015625,-0.085938,1.023438
1.523384,0.039062,-0.0625,0.984375
1.52371,0.046875,-0.0625,0.984375
1.524036,0.0625,-0.070312,1.007812
1.524362,0.023438,-0.054688,0.992188
1.524688,0.070312,-0.078125,0.992188
1.525014,0.046875,-0.070312,0.992188
1.52534,0.007812,-0.054688,0.96875
1.525666,0.046875,-0.109375,1.0
1.525992,0.0625,-0.09375,0.953125
1.526317,0.046875,-0.070312,0.992188
1.526643,0.070312,-0.054688,0.992188
1.526969,0.070312,-0.109375,1.0
1.527295,0.054688,-0.070312,0.953125
1.527621,0.03125,-0.054688,1.007812
1.527947,0.054688,-0.0625,0.960938
1.528273,0.039062,-0.078125,0.992188
1.528599,0.0625,-0.054688,0.984375
1.528925,0.070312,-0.03125,1.007812
1.529251,0.054688,-0.09375,0.96875
1.529577,0.054688,-0.078125,1.03125
1.529903,0.046875,-0.078125,0.984375
1.530229,0.039062,-0.070312,1.0
1.530555,0.054688,-0.039062,1.0
1.53088,0.0,-0.054688,0.992188
1.531206,0.070312,-0.046875,0.953125
1.531532,0.0625,-0.070312,0.945312
1.531858,0.046875,-0.09375,0.96875
1.532184,0.039062,-0.046875,0.96875
1.53251,0.070312,-0.085938,1.007812
1.532836,0.015625,-0.039062,0.984375
1.533162,0.039062,-0.117188,0.992188
1.533488,0.023438,-0.046875,0.992188
1.533814,0.046875,-0.039062,0.992188
1.53414,0.007812,-0.0625,0.992188
1.534466,0.023438,-0.117188,1.0
1.534792,0.046875,-0.0625,0.984375
1.535118,0.054688,-0.070312,0.945312
1.535443,0.007812,-0.101562,0.96875
1.535769,0.0,-0.085938,1.0
1.536095,0.03125,-0.09375,0.992188
1.536421,0.054688,-0.0625,0.992188
1.536747,0.0,-0.109375,0.992188
1.537073,0.085938,-0.070312,0.9375
1.537399,0.023438,-0.109375,0.953125
1.537725,0.070312,-0.101562,1.007812
1.538051,0.09375,-0.109375,0.9375
1.538377,0.03125,-0.0625,1.0
1.538703,0.070312,-0.039062,0.953125
1.539029,0.039062,-0.085938,0.992188
1.539355,0.046875,-0.078125,0.96875
1.539681,0.046875,-0.0625,0.992188
1.540006,0.046875,-0.070312,0.960938
1.540332,0.085938,-0.085938,0.96875
1.540658,0.03125,-0.078125,0.96875
1.540984,0.0625,-0.101562,1.0
1.54131,0.070312,-0.09375,0.992188
1.541636,0.085938,-0.070312,1.0
1.541962,0.054688,-0.0625,1.0
1.542288,0.070312,-0.109375,0.96875
1.542614,0.046875,-0.070312,1.023438
1.54294,0.007812,-0.117188,1.0
1.543266,0.039062,-0.09375,0.992188
1.543592,0.054688,-0.039062,0.96875
1.543918,0.054688,-0.085938,0.992188
1.544243,0.023438,-0.046875,0.921875
1.544569,0.023438,-0.070312,0.984375
1.544895,0.070312,-0.101562,0.960938
1.545221,0.007812,-0.101562,0.960938
1.545547,0.023438,-0.070312,0.945312
1.545873,0.039062,-0.070312,0.992188
1.546199,0.03125,-0.054688,1.015625
1.546525,0.023438,-0.0625,0.976562
1.546851,0.039062,-0.0625,0.992188
1.547177,0.046875,-0.078125,0.984375
1.547503,0.023438,-0.070312,0.960938
1.547829,0.039062,-0.125,1.007812
1.548155,0.039062,-0.054688,0.984375
1.548481,0.070312,-0.09375,1.015625
1.548806,0.023438,-0.070312,1.023438
1.549132,0.007812,-0.078125,0.945312
1.549458,0.039062,-0.046875,0.984375
1.549784,0.070312,-0.09375,0.984375
1.55011,0.015625,-0.046875,0.992188
1.550436,0.09375,-0.078125,1.0
1.550762,0.078125,-0.054688,0.992188
1.551088,0.03125,-0.0625,1.007812
1.551414,0.054688,-0.046875,1.0
1.55174,0.023438,-0.101562,0.984375
1.552066,0.046875,-0.054688,0.960938
1.552392,0.054688,-0.078125,0.984375
1.552718,0.046875,-0.101562,0.960938
1.553044,0.054688,-0.054688,0.976562
1.553369,0.054688,-0.078125,0.96875
1.553695,0.070312,-0.101562,0.992188
1.554021,0.054688,-0.109375,0.960938
1.554347,0.03125,-0.070312,0.984375
1.554673,0.054688,-0.0625,0.984375
1.554999,0.039062,-0.09375,1.007812
1.555325,0.054688,-0.101562,0.992188
1.555651,0.03125,-0.101562,1.0
1.555977,0.070312,-0.078125,1.0
1.556303,0.054688,-0.09375,0.96875
1.556629,0.0,-0.070312,0.96875
1.556955,0.023438,-0.054688,0.976562
1.557281,0.046875,-0.054688,0.960938
1.557607,0.039062,-0.070312,0.96875
1.557932,0.0625,-0.070312,0.96875
1.558258,0.03125,-0.046875,1.007812
1.558584,0.0625,-0.085938,1.007812
1.55891,0.054688,-0.0625,0.992188
1.559236,0.03125,-0.054688,1.0
1.559562,0.039062,-0.09375,1.015625
1.559888,0.03125,-0.09375,0.984375
1.560214,0.007812,-0.046875,0.960938
1.56054,0.070312,-0.039062,0.953125
1.560866,0.046875,-0.054688,0.992188
1.561192,0.054688,-0.109375,0.960938
1.561518,0.070312,-0.078125,1.015625
1.561844,0.03125,-0.054688,1.007812
1.562169,0.046875,-0.054688,0.96875
1.562495,0.0,-0.0625,0.992188
1.562821,0.0625,-0.070312,1.0
1.563147,0.015625,-0.070312,0.992188
1.563473,0.03125,-0.09375,0.953125
1.563799,-0.007812,-0.0625,0.992188
1.564125,0.0,-0.0625,0.960938
1.564451,0.039062,-0.09375,1.0
1.564777,0.070312,-0.070312,1.0
1.565103,0.0,-0.078125,0.960938
1.565429,0.039062,-0.09375,1.0
1.565755,0.054688,-0.0625,0.96875
1.566081,0.023438,-0.046875,0.96875
1.566407,0.046875,-0.085938,1.0
1.566732,0.0625,-0.0625,1.015625
1.567058,0.054688,-0.101562,0.976562
1.567384,0.070312,-0.078125,0.984375
1.56771,0.085938,-0.078125,0.976562
1.568036,0.054688,-0.085938,1.015625
1.568362,0.039062,-0.078125,0.984375
1.568688,0.039062,-0.101562,1.039062
1.569014,0.023438,-0.054688,0.960938
1.56934,0.03125,-0.0625,1.015625
1.569666,0.054688,-0.054688,1.0
1.569992,0.085938,-0.101562,0.9375
1.570318,0.03125,-0.085938,0.992188
1.570644,0.03125,-0.117188,0.945312
1.57097,0.007812,-0.09375,0.960938
1.571295,0.046875,-0.085938,0.992188
1.571621,0.039062,-0.078125,0.992188
1.571947,0.03125,-0.070312,0.9375
1.572273,0.054688,-0.054688,0.960938
1.572599,0.046875,-0.0625,0.984375
1.572925,0.03125,-0.070312,0.976562
1.573251,0.046875,-0.070312,1.007812
1.573577,0.070312,-0.085938,0.976562
1.573903,0.054688,-0.03125,0.960938
1.574229,0.023438,-0.0625,0.960938
1.574555,0.054688,-0.09375,0.945312
1.574881,0.023438,-0.078125,0.960938
1.575207,0.039062,-0.046875,0.945312
1.575533,0.054688,-0.101562,0.992188
1.575858,0.023438,-0.0625,1.0
1.576184,0.046875,-0.054688,0.976562
1.57651,0.023438,-0.054688,0.976562
1.576836,0.023438,-0.0625,0.953125
1.577162,0.03125,-0.039062,0.96875
1.577488,0.070312,-0.070312,0.976562
1.577814,0.03125,-0.078125,1.0
1.57814,0.054688,-0.09375,0.945312
1.578466,0.023438,-0.054688,0.945312
1.578792,0.015625,-0.078125,0.953125
1.579118,0.054688,-0.085938,1.015625
1.579444,0.054688,-0.070312,0.976562
1.57977,0.023438,-0.070312,1.0
1.580095,0.0,-0.0625,0.984375
1.580421,0.039062,-0.101562,0.960938
1.580747,0.070312,-0.117188,0.992188
1.581073,0.03125,-0.054688,0.976562
1.581399,0.054688,-0.070312,0.96875
1.581725,0.03125,-0.070312,1.0
1.582051,0.023438,-0.0625,0.96875
1.582377,0.054688,-0.0625,0.960938
1.582703,0.007812,-0.054688,1.0
1.583029,0.054688,-0.070312,1.015625
1.583355,0.101562,-0.070312,0.96875
1.583681,0.0,-0.070312,0.976562
1.584007,0.09375,-0.101562,1.039062
1.584333,0.0625,-0.101562,1.0
1.584658,0.03125,-0.0625,0.984375
1.584984,0.023438,-0.085938,0.992188
1.58531,0.054688,-0.03125,0.976562
1.585636,0.023438,-0.070312,0.960938
1.585962,0.054688,-0.0625,1.007812
1.586288,0.039062,-0.09375,0.976562
1.586614,0.03125,-0.070312,0.976562
1.58694,0.070312,-0.09375,0.96875
1.587266,0.015625,-0.09375,0.960938
1.587592,0.046875,-0.09375,1.0
1.587918,0.039062,-0.101562,0.992188
1.588244,0.054688,-0.046875,0.992188
1.58857,0.078125,-0.078125,0.976562
1.588896,0.0625,-0.0625,0.960938
1.589221,0.03125,-0.0625,0.984375
1.589547,0.054688,-0.101562,1.0
1.589873,0.015625,-0.085938,0.992188
1.590199,0.0625,-0.070312,1.0
1.590525,0.023438,-0.085938,0.976562
1.590851,0.054688,-0.046875,1.0
1.591177,0.046875,-0.085938,0.96875
1.591503,0.046875,-0.070312,0.960938
1.591829,0.015625,-0.054688,1.03125
1.592155,0.015625,-0.046875,1.039062
1.592481,0.03125,-0.070312,1.0
1.592807,0.0625,-0.070312,0.921875
1.593133,0.0625,-0.054688,1.0
1.593459,0.023438,-0.078125,0.984375
1.593784,0.046875,-0.085938,1.007812
1.59411,0.09375,-0.085938,1.007812
1.594436,0.070312,-0.070312,0.96875
1.594762,0.046875,-0.078125,0.953125
1.595088,0.039062,-0.109375,0.960938
1.595414,0.046875,-0.101562,0.984375
1.59574,0.023438,-0.085938,0.984375
1.596066,0.03125,-0.054688,1.0
1.596392,0.03125,-0.078125,1.007812
1.596718,0.03125,-0.070312,0.984375
1.597044,0.054688,-0.101562,0.960938
1.59737,0.078125,-0.085938,0.992188
1.597696,0.03125,-0.085938,0.960938
1.598021,0.03125,-0.070312,0.976562
1.598347,0.054688,-0.070312,0.929688
1.598673,0.03125,-0.09375,0.992188
1.598999,0.0625,-0.046875,0.953125
1.599325,0.007812,-0.03125,0.984375
1.599651,0.023438,-0.101562,0.992188
1.599977,0.03125,-0.070312,1.007812
1.600303,0.085938,-0.078125,0.992188
1.600629,0.054688,-0.054688,1.0
1.600955,0.015625,-0.046875,0.992188
1.601281,0.054688,-0.070312,0.976562
1.601607,0.039062,-0.09375,0.992188
1.601933,0.054688,-0.0625,1.015625
1.602259,0.03125,-0.0625,0.929688
1.602584,0.054688,-0.085938,1.0
1.60291,0.03125,-0.078125,0.984375
1.603236,0.046875,-0.09375,1.0
1.603562,0.03125,-0.070312,0.960938
1.603888,0.046875,-0.070312,0.976562
1.604214,0.0,-0.078125,0.976562
1.60454,0.046875,-0.125,0.984375
1.604866,0.046875,-0.117188,0.960938
1.605192,0.0,-0.070312,0.992188
1.605518,0.023438,-0.054688,0.96875
1.605844,0.046875,-0.078125,1.023438
1.60617,0.023438,-0.078125,0.921875
1.606496,0.03125,-0.039062,1.0
1.606822,0.101562,-0.09375,0.992188
1.607147,0.023438,-0.070312,0.976562
1.607473,0.03125,-0.054688,0.992188
1.607799,0.046875,-0.070312,0.9375
1.608125,0.023438,-0.101562,0.992188
1.608451,0.070312,-0.0625,0.96875
1.608777,0.015625,-0.046875,0.96875
1.609103,0.015625,-0.0625,0.9375
1.609429,0.0625,-0.070312,0.992188
1.609755,0.0625,-0.0625,1.0
1.610081,0.007812,-0.0625,0.992188
1.610407,0.046875,-0.078125,0.992188
1.610733,0.03125,-0.070312,0.96875
1.611059,0.03125,-0.070312,0.96875
1.611385,0.023438,-0.078125,1.007812
1.61171,0.054688,-0.070312,0.960938
1.612036,0.054688,-0.101562,1.0
1.612362,0.0,-0.070312,1.0
1.612688,0.03125,-0.085938,0.992188
1.613014,0.0625,-0.039062,0.976562
1.61334,0.015625,-0.117188,0.992188
1.613666,0.03125,-0.046875,1.007812
1.613992,0.085938,-0.085938,1.0
1.614318,0.023438,-0.085938,0.96875
1.614644,0.0,-0.09375,0.992188
1.61497,0.054688,-0.0625,1.0
1.615296,0.023438,-0.054688,0.953125
1.615622,0.078125,-0.054688,0.992188
1.615947,0.054688,-0.0625,0.992188
1.616273,0.039062,-0.085938,1.007812
1.616599,0.015625,-0.078125,0.945312
1.616925,0.054688,-0.085938,0.992188
1.617251,0.039062,-0.078125,1.007812
1.617577,0.054688,-0.054688,1.0
1.617903,0.023438,-0.070312,1.007812
1.618229,0.046875,-0.0625,1.0
1.618555,0.03125,-0.046875,1.015625
1.618881,0.023438,-0.054688,0.992188
1.619207,0.039062,-0.054688,0.976562
1.619533,0.0625,-0.109375,0.96875
1.619859,0.015625,-0.078125,1.0
1.620185,0.03125,-0.09375,0.992188
1.62051,0.023438,-0.070312,0.992188
1.620836,0.046875,-0.046875,0.976562
1.621162,0.023438,-0.0625,0.976562
1.621488,0.03125,-0.078125,0.992188
1.621814,0.039062,-0.0625,0.96875
1.62214,0.03125,-0.085938,0.992188
1.622466,0.0625,-0.09375,1.0
1.622792,0.0625,-0.09375,1.015625
1.623118,0.007812,-0.085938,1.007812
1.623444,0.023438,-0.101562,0.960938
1.62377,0.046875,-0.054688,0.976562
1.624096,0.023438,-0.078125,1.0
1.624422,0.0,-0.0625,1.0
1.624748,0.0625,-0.039062,1.023438
1.625073,0.054688,-0.09375,1.007812
1.625399,0.070312,-0.039062,0.984375
1.625725,0.070312,-0.085938,0.992188
1.626051,0.0,-0.046875,0.976562
1.626377,0.039062,-0.03125,0.953125
1.626703,0.0,-0.078125,1.0
1.627029,0.054688,-0.054688,0.976562
1.627355,0.039062,-0.085938,1.0
1.627681,0.039062,-0.0625,1.007812
1.628007,0.039062,-0.0625,0.992188
1.628333,0.070312,-0.101562,0.976562
1.628659,0.039062,-0.0625,1.007812
1.628985,0.054688,-0.101562,0.992188
1.629311,0.046875,-0.078125,0.984375
1.629636,0.054688,-0.0625,1.007812
1.629962,0.046875,-0.054688,0.992188
1.630288,0.023438,-0.054688,0.992188
1.630614,0.023438,-0.09375,0.953125
1.63094,0.0625,-0.101562,0.984375
1.631266,0.054688,-0.101562,0.992188
1.631592,0.054688,-0.0625,0.976562
1.631918,0.046875,-0.09375,1.007812
1.632244,0.054688,-0.046875,0.992188
1.63257,0.054688,-0.085938,0.953125
1.632896,0.046875,-0.039062,1.0
1.633222,0.046875,-0.101562,0.992188
1.633548,0.015625,-0.101562,1.015625
1.633873,0.078125,-0.109375,0.976562
1.634199,0.023438,-0.046875,0.976562
1.634525,0.070312,-0.109375,0.992188
1.634851,0.0625,-0.039062,0.976562
1.635177,0.054688,-0.046875,0.976562
1.635503,0.0,-0.039062,0.96875
1.635829,0.070312,-0.078125,1.015625
1.636155,0.039062,-0.085938,1.0
1.636481,0.023438,-0.0625,0.976562
1.636807,0.046875,-0.078125,0.984375
1.637133,0.046875,-0.070312,0.960938
1.637459,0.023438,-0.070312,0.960938
1.637785,0.039062,-0.109375,1.0
1.638111,0.046875,-0.09375,0.953125
1.638436,0.007812,-0.078125,1.0
1.638762,0.054688,-0.070312,0.96875
1.639088,0.039062,-0.070312,0.992188
1.639414,0.039062,-0.078125,0.96875
1.63974,0.0625,-0.078125,0.992188
1.640066,0.039062,-0.078125,0.984375
1.640392,0.015625,-0.078125,0.960938
1.640718,0.054688,-0.09375,0.953125
1.641044,0.0625,-0.054688,0.96875
1.64137,0.03125,-0.0625,1.0
1.641696,0.0,-0.046875,0.953125
1.642022,0.046875,-0.070312,0.992188
1.642348,0.007812,-0.046875,0.96875
1.642674,0.039062,-0.070312,1.03125
1.642999,0.039062,-0.0625,1.007812
1.643325,0.039062,-0.078125,0.9375
1.643651,0.039062,-0.0625,1.015625
1.643977,0.015625,-0.046875,0.953125
1.644303,0.023438,-0.054688,0.992188
1.644629,0.03125,-0.070312,0.960938
1.644955,0.023438,-0.070312,0.976562
1.645281,0.046875,-0.070312,0.976562
1.645607,0.054688,-0.085938,0.976562
1.645933,0.023438,-0.054688,0.960938
1.646259,0.039062,-0.070312,0.976562
1.646585,0.0625,-0.0625,0.96875
1.646911,0.023438,-0.0625,0.96875
1.647237,0.007812,-0.09375,0.96875
1.647562,0.03125,-0.0625,0.9375
1.647888,0.015625,-0.085938,0.96875
1.648214,0.0625,-0.054688,1.0
1.64854,0.039062,-0.078125,0.992188
1.648866,0.085938,-0.085938,1.007812
1.649192,0.039062,-0.054688,0.953125
1.649518,0.03125,-0.054688,0.992188
1.649844,0.070312,-0.0625,1.0
1.65017,0.046875,-0.054688,0.960938
1.650496,0.007812,-0.039062,0.992188
1.650822,0.054688,-0.054688,1.0
1.651148,0.007812,-0.03125,0.9375
1.651474,0.054688,-0.0625,0.992188
1.651799,0.054688,-0.0625,0.984375
1.652125,0.085938,-0.085938,0.984375
1.652451,0.054688,-0.078125,1.007812
1.652777,0.0625,-0.046875,0.976562
1.653103,0.007812,-0.070312,0.976562
1.653429,0.085938,-0.09375,1.03125
1.653755,0.03125,-0.046875,0.945312
1.654081,0.023438,-0.039062,1.0
1.654407,0.054688,-0.078125,1.023438
1.654733,0.039062,-0.109375,0.984375
1.655059,0.0,-0.078125,0.984375
1.655385,0.046875,-0.070312,1.023438
1.655711,0.046875,-0.078125,1.0
1.656037,0.03125,-0.070312,0.992188
1.656362,0.046875,-0.0625,0.992188
1.656688,0.054688,-0.046875,1.0
1.657014,0.046875,-0.070312,1.0
1.65734,0.023438,-0.070312,0.992188
1.657666,0.03125,-0.039062,1.007812
1.657992,0.023438,-0.085938,0.976562
1.658318,0.023438,-0.0625,0.992188
1.658644,0.046875,-0.117188,1.0
1.65897,0.054688,-0.09375,0.960938
1.659296,0.023438,-0.03125,0.945312
1.659622,0.03125,-0.03125,1.0
1.659948,0.03125,-0.085938,0.984375
1.660274,0.046875,-0.039062,0.9375
1.6606,0.039062,-0.0625,1.0
1.660925,0.03125,-0.054688,0.96875
1.661251,0.046875,-0.085938,0.945312
1.661577,0.039062,-0.085938,0.992188
1.661903,0.023438,-0.078125,0.96875
1.662229,0.046875,-0.078125,1.007812
1.662555,0.015625,-0.125,0.960938
1.662881,0.054688,-0.09375,1.015625
1.663207,0.03125,-0.054688,0.9375
1.663533,0.046875,-0.0625,0.953125
1.663859,0.039062,-0.085938,0.976562
1.664185,0.015625,-0.054688,1.007812
1.664511,0.054688,-0.070312,0.960938
1.664837,0.023438,-0.046875,1.039062
1.665163,0.0625,-0.101562,0.992188
1.665488,0.03125,-0.070312,0.960938
1.665814,0.007812,-0.054688,0.953125
1.66614,0.046875,-0.085938,0.984375
1.666466,0.054688,-0.078125,1.007812
1.666792,0.007812,-0.09375,1.0
1.667118,0.023438,-0.085938,0.984375
1.667444,0.0625,-0.09375,1.0
1.66777,0.054688,-0.085938,0.992188
1.668096,0.039062,-0.0625,0.96875
1.668422,0.007812,-0.03125,1.0
1.668748,0.0,-0.054688,0.976562
1.669074,0.046875,-0.046875,0.992188
1.6694,0.054688,-0.046875,0.953125
1.669725,0.039062,-0.101562,0.976562
1.670051,0.0,-0.070312,0.96875
1.670377,0.0,-0.070312,0.992188
1.670703,0.046875,-0.0625,0.992188
1.671029,0.046875,-0.0625,1.0
1.671355,0.03125,-0.0625,0.960938
1.671681,0.054688,-0.078125,0.976562
1.672007,0.015625,-0.0625,0.992188
1.672333,0.0625,-0.085938,0.992188
1.672659,0.046875,-0.101562,1.023438
1.672985,0.0625,-0.085938,0.976562
1.673311,0.054688,-0.054688,0.984375
1.673637,0.054688,-0.070312,0.976562
1.673963,0.015625,-0.078125,0.960938
1.674288,0.039062,-0.054688,0.945312
1.674614,0.054688,-0.101562,0.960938
1.67494,0.039062,-0.054688,1.007812
1.675266,0.054688,-0.070312,1.0
1.675592,0.054688,-0.054688,0.976562
1.675918,0.046875,-0.078125,0.960938
1.676244,0.046875,-0.0625,0.984375
1.67657,0.0625,-0.09375,0.992188
1.676896,0.03125,-0.09375,0.976562
1.677222,0.007812,-0.039062,1.015625
1.677548,0.046875,-0.070312,1.007812
1.677874,0.054688,-0.054688,1.0
1.6782,0.0625,-0.039062,0.984375
1.678526,0.054688,-0.09375,0.992188
1.678851,0.007812,-0.046875,0.960938
1.679177,0.046875,-0.054688,0.953125
1.679503,0.0625,-0.09375,0.984375
1.679829,0.039062,-0.101562,0.976562
1.680155,0.054688,-0.078125,0.984375
1.680481,0.023438,-0.054688,0.960938
1.680807,0.054688,-0.09375,1.0
1.681133,0.0625,-0.0625,0.945312
1.681459,0.039062,-0.085938,0.96875
1.681785,0.03125,-0.0625,1.007812
1.682111,0.0625,-0.132812,0.976562
1.682437,0.039062,-0.101562,0.976562
1.682763,0.03125,-0.054688,0.960938
1.683089,0.015625,-0.070312,0.992188
1.683414,0.023438,-0.054688,0.992188
1.68374,0.007812,-0.0625,0.953125
1.684066,0.0625,-0.03125,0.992188
1.684392,0.023438,-0.070312,0.960938
1.684718,0.054688,-0.101562,1.0
1.685044,0.046875,-0.078125,0.9375
1.68537,0.039062,-0.09375,0.960938
1.685696,0.0625,-0.085938,1.0
1.686022,0.023438,-0.078125,0.96875
1.686348,0.0625,-0.0625,0.984375
1.686674,0.046875,-0.078125,1.03125
1.687,0.023438,-0.0625,0.953125
1.687326,0.007812,-0.070312,0.992188
1.687651,0.023438,-0.0625,0.992188
1.687977,0.046875,-0.101562,1.0
1.688303,0.023438,-0.03125,0.976562
1.688629,0.023438,-0.070312,0.960938
1.688955,0.03125,-0.0625,1.0
1.689281,0.078125,-0.054688,0.960938
1.689607,0.039062,-0.070312,0.992188
1.689933,0.03125,-0.054688,0.984375
1.690259,0.0625,-0.070312,1.023438
1.690585,0.046875,-0.046875,0.984375
1.690911,0.0625,-0.09375,1.0
1.691237,0.03125,-0.0625,1.007812
1.691563,0.023438,-0.0625,0.976562
1.691889,0.023438,-0.070312,1.0
1.692214,0.054688,-0.085938,0.976562
1.69254,0.023438,-0.03125,0.960938
1.692866,0.046875,-0.085938,0.960938
1.693192,0.046875,-0.03125,0.96875
1.693518,0.039062,-0.03125,0.992188
1.693844,0.023438,-0.0625,0.992188
1.69417,0.046875,-0.070312,0.992188
1.694496,0.046875,-0.054688,0.96875
1.694822,0.03125,-0.085938,0.945312
1.695148,0.039062,-0.039062,1.007812
1.695474,0.023438,-0.101562,0.96875
1.6958,0.039062,-0.0625,0.976562
